,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name,radiant_name,dire_name,radiant_current_elo32,radiant_sevenDayAgo_elo32,radiant_sevenDayAvg_elo32,radiant_thirtyDayAgo_elo32,radiant_thirtyDayAvg_elo32,radiant_current_elo64,radiant_sevenDayAgo_elo64,radiant_sevenDayAvg_elo64,radiant_thirtyDayAgo_elo64,radiant_thirtyDayAvg_elo64,radiant_mu_glicko,radiant_rating_glicko,radiant_ratingSevenDaysAgo_glicko,radiant_sigma_glicko,radiant_mu_glicko2,radiant_phi_glicko2,radiant_rating_glicko2,radiant_ratingSevenDaysAgo_glicko2,dire_current_elo32,dire_sevenDayAgo_elo32,dire_sevenDayAvg_elo32,dire_thirtyDayAgo_elo32,dire_thirtyDayAvg_elo32,dire_current_elo64,dire_sevenDayAgo_elo64,dire_sevenDayAvg_elo64,dire_thirtyDayAgo_elo64,dire_thirtyDayAvg_elo64,dire_mu_glicko,dire_rating_glicko,dire_ratingSevenDaysAgo_glicko,dire_sigma_glicko,dire_mu_glicko2,dire_phi_glicko2,dire_rating_glicko2,dire_ratingSevenDaysAgo_glicko2
0,45,2163,3928136472,39,1375614,False,1527918615,69.0,25.0,3.0,49.0,51.0,20.0,38.0,11.0,21.0,114.0,87012746.0,149486894.0,82327674.0,117281554.0,139876032.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,CHINA DOTA2 SUPER MAJOR,Newbee,Team Liquid,1129.1639054621962,1135.5373855626453,1132.3287191805412,1122.926077278177,1139.359311718635,1183.7861146342186,1192.8548799380274,1188.2892985132935,1223.8620840067474,1237.727953310554,2083.267390365745,1932.9276393838836,1919.4803112754068,60.13590039274463,1963.8630626857562,38.05475025925712,1868.7261870376133,1871.2614405410989,1165.3486405176247,1173.507624764844,1169.4000637379688,1256.2852333200453,1205.3907448489904,1222.545506967854,1233.5268206330638,1227.9983853930423,1395.8713215260675,1299.7806766418878,2160.8158934010817,1940.2091240830314,1857.0785309949447,88.24270772722008,2035.2773309710783,41.54733442241884,1931.4089949150311,1926.8315501303541
0,21,726228,3928234992,25,1883502,True,1527922866,86.0,10.0,43.0,120.0,66.0,15.0,28.0,37.0,11.0,104.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,Vici Gaming,1294.7279139804946,1247.9350033206517,1289.4151570443073,1257.7850552454834,1227.2271575322836,1460.3050586045622,1366.759469270913,1448.518352316811,1375.2091175643134,1314.6789111802652,2318.7457988798924,2110.0775800662655,2075.279628906176,83.46728752545083,2084.035867715337,42.67825000400749,1977.3402427053184,1969.7741082523012,1153.3008614020116,1160.865358511565,1157.0570862348168,1231.0247384904403,1212.0665934934282,1189.120420337697,1198.4524022973446,1193.7543070149552,1393.3278460846327,1325.4757246095894,2099.4701769580556,1928.8513590484595,1939.7020187338721,68.24752716383844,1979.5534739776392,39.34624288899227,1881.1878667551584,1889.109042825534
0,13,1375614,3928278244,20,2163,True,1527924494,85.0,38.0,34.0,21.0,92.0,90.0,49.0,30.0,12.0,69.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,139876032.0,149486894.0,82327674.0,117281554.0,87012746.0,CHINA DOTA2 SUPER MAJOR,Team Liquid,Newbee,1165.3486405176247,1173.507624764844,1169.4000637379688,1256.2852333200453,1205.3907448489904,1222.545506967854,1233.5268206330638,1227.9983853930423,1395.8713215260675,1299.7806766418878,2160.8158934010817,1940.2091240830314,1857.0785309949447,88.24270772722008,2035.2773309710783,41.54733442241884,1931.4089949150311,1926.8315501303541,1129.1639054621962,1135.5373855626453,1132.3287191805412,1122.926077278177,1139.359311718635,1183.7861146342186,1192.8548799380274,1188.2892985132935,1223.8620840067474,1237.727953310554,2083.267390365745,1932.9276393838836,1919.4803112754068,60.13590039274463,1963.8630626857562,38.05475025925712,1868.7261870376133,1871.2614405410989
0,29,726228,3928337789,44,1883502,True,1527926691,87.0,61.0,52.0,120.0,51.0,43.0,100.0,68.0,106.0,80.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,CHINA DOTA2 SUPER MAJOR,Virtus.pro,Vici Gaming,1294.7279139804946,1247.9350033206517,1289.4151570443073,1257.7850552454834,1227.2271575322836,1460.3050586045622,1366.759469270913,1448.518352316811,1375.2091175643134,1314.6789111802652,2318.7457988798924,2110.0775800662655,2075.279628906176,83.46728752545083,2084.035867715337,42.67825000400749,1977.3402427053184,1969.7741082523012,1153.3008614020116,1160.865358511565,1157.0570862348168,1231.0247384904403,1212.0665934934282,1189.120420337697,1198.4524022973446,1193.7543070149552,1393.3278460846327,1325.4757246095894,2099.4701769580556,1928.8513590484595,1939.7020187338721,68.24752716383844,1979.5534739776392,39.34624288899227,1881.1878667551584,1889.109042825534
0,20,36,3928389527,39,2621843,True,1527928542,79.0,15.0,60.0,52.0,23.0,3.0,72.0,21.0,88.0,45.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,106809101.0,114619230.0,70388657.0,82305765.0,89550641.0,CHINA DOTA2 SUPER MAJOR,Team. Spirit,Natus Vincere,1059.0411790411756,1061.954514453104,1060.4878241600898,1035.68862223807,1042.2442699007984,1103.1482931956361,1108.2380556313972,1105.6756643846793,1048.8568663770586,1065.313197600674,2039.857262027039,1799.6391567679534,1668.6161331502512,96.0872421036343,1827.7180118143408,45.68862790373896,1713.4964420549934,1691.0806665829994,1058.2437315798843,1061.117717643343,1059.670837395956,1071.5974391352388,1064.6986908624428,1090.571215712187,1095.0403732446223,1092.790419482369,1111.3367383658076,1100.6089226676925,1835.7779685284283,1537.4438348634553,1567.1935182154557,119.33365346598916,1814.9810811206075,44.86566991977211,1702.8169063211772,1721.936466002559
0,59,2108395,3928462587,33,39,False,1527931102,39.0,95.0,20.0,38.0,103.0,87.0,16.0,43.0,72.0,2.0,111620041.0,86745912.0,94155156.0,41231571.0,25907144.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,CHINA DOTA2 SUPER MAJOR,Evil Geniuses,TNC Predator,1080.2543671354308,1084.2144487858075,1082.220784310248,1167.9200275685678,1133.0581511160417,1055.288609034131,1058.0167771566387,1056.6433075291427,1213.3356856816545,1151.0416782333004,1870.8407978662945,1617.044493873708,1639.8677966273344,101.5185215970346,1949.7702313364737,44.549777867156244,1838.395786668583,1860.9593010933577,1172.3592171578164,1180.864132186155,1176.5824156821436,1242.7399965492807,1205.9030136437839,1232.1110090442478,1243.564324054699,1237.7982643418752,1365.611815810688,1295.5022167347006,2185.409127255085,1959.7735398085642,1815.6006949595358,90.25423497860832,1957.132696760183,38.86761251442951,1859.9636654741093,1839.2931576408378
0,42,2621843,3928509645,31,36,False,1527932764,3.0,10.0,25.0,23.0,78.0,79.0,93.0,2.0,64.0,21.0,106809101.0,114619230.0,70388657.0,82305765.0,89550641.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,CHINA DOTA2 SUPER MAJOR,Natus Vincere,Team. Spirit,1058.2437315798843,1061.117717643343,1059.670837395956,1071.5974391352388,1064.6986908624428,1090.571215712187,1095.0403732446223,1092.790419482369,1111.3367383658076,1100.6089226676925,1835.7779685284283,1537.4438348634553,1567.1935182154557,119.33365346598916,1814.9810811206075,44.86566991977211,1702.8169063211772,1721.936466002559,1059.0411790411756,1061.954514453104,1060.4878241600898,1035.68862223807,1042.2442699007984,1103.1482931956361,1108.2380556313972,1105.6756643846793,1048.8568663770586,1065.313197600674,2039.857262027039,1799.6391567679534,1668.6161331502512,96.0872421036343,1827.7180118143408,45.68862790373896,1713.4964420549934,1691.0806665829994
0,35,39,3928620364,39,2108395,True,1527936738,87.0,16.0,4.0,48.0,38.0,43.0,93.0,37.0,96.0,86.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,111620041.0,86745912.0,94155156.0,41231571.0,25907144.0,CHINA DOTA2 SUPER MAJOR,TNC Predator,Evil Geniuses,1172.3592171578164,1180.864132186155,1176.5824156821436,1242.7399965492807,1205.9030136437839,1232.1110090442478,1243.564324054699,1237.7982643418752,1365.611815810688,1295.5022167347006,2185.409127255085,1959.7735398085642,1815.6006949595358,90.25423497860832,1957.132696760183,38.86761251442951,1859.9636654741093,1839.2931576408378,1080.2543671354308,1084.2144487858075,1082.220784310248,1167.9200275685678,1133.0581511160417,1055.288609034131,1058.0167771566387,1056.6433075291427,1213.3356856816545,1151.0416782333004,1870.8407978662945,1617.044493873708,1639.8677966273344,101.5185215970346,1949.7702313364737,44.549777867156244,1838.395786668583,1860.9593010933577
0,25,1375614,3928688563,32,2621843,True,1527939033,37.0,63.0,108.0,69.0,52.0,16.0,79.0,39.0,48.0,96.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,139876032.0,82327674.0,149486894.0,117281554.0,87012746.0,CHINA DOTA2 SUPER MAJOR,Team. Spirit,Newbee,1059.0411790411756,1061.954514453104,1060.4878241600898,1035.68862223807,1042.2442699007984,1103.1482931956361,1108.2380556313972,1105.6756643846793,1048.8568663770586,1065.313197600674,2039.857262027039,1799.6391567679534,1668.6161331502512,96.0872421036343,1827.7180118143408,45.68862790373896,1713.4964420549934,1691.0806665829994,1129.1639054621962,1135.5373855626453,1132.3287191805412,1122.926077278177,1139.359311718635,1183.7861146342186,1192.8548799380274,1188.2892985132935,1223.8620840067474,1237.727953310554,2083.267390365745,1932.9276393838836,1919.4803112754068,60.13590039274463,1963.8630626857562,38.05475025925712,1868.7261870376133,1871.2614405410989
0,32,2108395,3928801490,12,726228,False,1527942539,43.0,31.0,83.0,49.0,77.0,60.0,91.0,106.0,72.0,2.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,CHINA DOTA2 SUPER MAJOR,Vici Gaming,TNC Predator,1153.3008614020116,1160.865358511565,1157.0570862348168,1231.0247384904403,1212.0665934934282,1189.120420337697,1198.4524022973446,1193.7543070149552,1393.3278460846327,1325.4757246095894,2099.4701769580556,1928.8513590484595,1939.7020187338721,68.24752716383844,1979.5534739776392,39.34624288899227,1881.1878667551584,1889.109042825534,1172.3592171578164,1180.864132186155,1176.5824156821436,1242.7399965492807,1205.9030136437839,1232.1110090442478,1243.564324054699,1237.7982643418752,1365.611815810688,1295.5022167347006,2185.409127255085,1959.7735398085642,1815.6006949595358,90.25423497860832,1957.132696760183,38.86761251442951,1859.9636654741093,1839.2931576408378
0,33,2621843,3928837410,45,1375614,True,1527943594,37.0,106.0,72.0,26.0,69.0,50.0,6.0,28.0,52.0,92.0,82327674.0,149486894.0,117281554.0,139876032.0,87012746.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,CHINA DOTA2 SUPER MAJOR,Newbee,Team. Spirit,1129.1639054621962,1135.5373855626453,1132.3287191805412,1122.926077278177,1139.359311718635,1183.7861146342186,1192.8548799380274,1188.2892985132935,1223.8620840067474,1237.727953310554,2083.267390365745,1932.9276393838836,1919.4803112754068,60.13590039274463,1963.8630626857562,38.05475025925712,1868.7261870376133,1871.2614405410989,1059.0411790411756,1061.954514453104,1060.4878241600898,1035.68862223807,1042.2442699007984,1103.1482931956361,1108.2380556313972,1105.6756643846793,1048.8568663770586,1065.313197600674,2039.857262027039,1799.6391567679534,1668.6161331502512,96.0872421036343,1827.7180118143408,45.68862790373896,1713.4964420549934,1691.0806665829994
0,34,2108395,3928936023,11,726228,False,1527946342,12.0,110.0,83.0,49.0,65.0,60.0,16.0,52.0,72.0,38.0,137193239.0,89423756.0,113800818.0,107803494.0,134276083.0,184950344.0,155494381.0,164532005.0,132309493.0,187619311.0,CHINA DOTA2 SUPER MAJOR,Vici Gaming,TNC Predator,1153.3008614020116,1160.865358511565,1157.0570862348168,1231.0247384904403,1212.0665934934282,1189.120420337697,1198.4524022973446,1193.7543070149552,1393.3278460846327,1325.4757246095894,2099.4701769580556,1928.8513590484595,1939.7020187338721,68.24752716383844,1979.5534739776392,39.34624288899227,1881.1878667551584,1889.109042825534,1172.3592171578164,1180.864132186155,1176.5824156821436,1242.7399965492807,1205.9030136437839,1232.1110090442478,1243.564324054699,1237.7982643418752,1365.611815810688,1295.5022167347006,2185.409127255085,1959.7735398085642,1815.6006949595358,90.25423497860832,1957.132696760183,38.86761251442951,1859.9636654741093,1839.2931576408378
0,31,2621843,3929018213,35,1375614,True,1527948598,87.0,72.0,4.0,50.0,69.0,37.0,93.0,28.0,52.0,15.0,139876032.0,149486894.0,117281554.0,82327674.0,87012746.0,94049589.0,26316691.0,94338967.0,109512357.0,87586992.0,CHINA DOTA2 SUPER MAJOR,Newbee,Team. Spirit,1129.1639054621962,1135.5373855626453,1132.3287191805412,1122.926077278177,1139.359311718635,1183.7861146342186,1192.8548799380274,1188.2892985132935,1223.8620840067474,1237.727953310554,2083.267390365745,1932.9276393838836,1919.4803112754068,60.13590039274463,1963.8630626857562,38.05475025925712,1868.7261870376133,1871.2614405410989,1059.0411790411756,1061.954514453104,1060.4878241600898,1035.68862223807,1042.2442699007984,1103.1482931956361,1108.2380556313972,1105.6756643846793,1048.8568663770586,1065.313197600674,2039.857262027039,1799.6391567679534,1668.6161331502512,96.0872421036343,1827.7180118143408,45.68862790373896,1713.4964420549934,1691.0806665829994
0,31,1838315,3930016447,5,5059375,False,1527991223,94.0,43.0,93.0,21.0,37.0,20.0,91.0,41.0,36.0,106.0,100317750.0,40209325.0,169359249.0,117015167.0,18180970.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,CHINA DOTA2 SUPER MAJOR,The Final Tribe,Team Secret,1081.8852249690449,1085.925779874794,1083.8916019238486,1115.0658525126198,1094.327987194495,1113.983537297247,1119.6079553894624,1116.7763969681664,1131.0472132916711,1125.38559902461,1897.8521570039416,1623.419591960644,1582.5779514044912,109.77302601731895,1793.270476767817,48.42357428942126,1672.2115410442639,1674.0268602912788,1149.8650469165077,1157.2600067611893,1153.5370863665737,1142.1391919223133,1159.1451709674784,1209.6981245577988,1220.0454953591698,1214.8362124697192,1203.9045852338054,1229.0043796821913,2138.752299623399,1922.7327016739762,1844.0549467146948,86.40783917976903,2011.956996380007,41.56531090947128,1908.0437191063288,1900.1187036217698
0,44,543897,3930017604,14,5228654,False,1527991288,101.0,8.0,38.0,43.0,3.0,120.0,87.0,81.0,60.0,49.0,86726887.0,86725175.0,10366616.0,108452107.0,47434686.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,CHINA DOTA2 SUPER MAJOR,VGJ Storm,Mineski.,1241.440671804259,1253.3543508748708,1247.3565253668953,1230.296420195729,1248.4226264516315,1350.1439730140753,1367.4215215390425,1358.7233082798018,1365.0632972493881,1368.8783545566018,2098.6505209462935,1899.2378881285235,1926.2571820267929,79.76505312710799,2021.6891503342977,45.64384734354033,1907.5795319754468,1924.1085963720811,1133.0585552674763,1139.6242134608945,1136.3187968926177,1168.3029265695316,1164.1710131138752,1184.5163542630135,1193.6211526034979,1189.0374306979584,1206.9362884806058,1231.574496308883,2088.939417960299,1940.6353292162044,1893.5240055581648,59.321635497637935,1967.6051215566024,38.290894976444115,1871.8778841154922,1860.0860452295997
0,24,5027210,3930018175,3,5026801,False,1527991319,49.0,103.0,48.0,38.0,37.0,93.0,64.0,89.0,57.0,77.0,221666230.0,73562326.0,87285329.0,86698277.0,86727555.0,137272985.0,114239371.0,182331313.0,139937922.0,108382060.0,CHINA DOTA2 SUPER MAJOR,OpTic Gaming,VGJ Thunder,1155.2263500532927,1201.8240236678694,1163.8970244196134,1178.7894910516954,1168.7457976562246,1228.5757258587262,1308.1175936990505,1242.7092333473074,1237.2384012671823,1234.6660685104584,2107.6267623200474,1919.8986208518122,1885.9751249072451,75.09125658729413,1949.6018214962442,38.666144655464144,1852.9364598575837,1846.7197468957875,1036.1799987125657,1037.9652691486342,1037.0664921632358,1044.4750908891046,1040.1897077782066,1044.727667735445,1046.934715433726,1045.8235988001813,1054.9825085289647,1049.6846865631298,1950.6320161839642,1664.4355131596249,1581.0270951610967,114.47860120973576,1907.8886280885984,41.87695859975203,1803.1962315892183,1811.4105942391277
